Make,Vehicle Class,Engine Size(L),Cylinders,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Model1,Model2,Transmission1,Transmission2
KIA,SUV - SMALL,2.0,4,X,12.3,9.4,11.0,26,259,SORENTO,All-wheel drive,AS,6
KIA,SUV - SMALL,2.4,4,X,11.5,9.3,10.5,27,246,SORENTO,All-wheel drive,AS,6
KIA,SUV - SMALL,3.3,6,X,14.0,10.1,12.2,23,289,SORENTO,All-wheel drive,AS,6
KIA,SUV - SMALL,3.3,6,X,13.2,9.3,11.4,25,270,SORENTO,All-wheel drive,AS,6
KIA,STATION WAGON - SMALL,1.6,4,X,9.4,7.8,8.7,32,205,SOUL,Undefined,AS,6
KIA,STATION WAGON - SMALL,1.6,4,X,9.7,7.8,8.8,32,208,SOUL,Undefined,M,6
KIA,STATION WAGON - SMALL,2.0,4,X,9.5,7.8,8.7,32,206,SOUL,Undefined,AS,6
KIA,STATION WAGON - SMALL,1.6,4,X,9.1,7.7,8.5,33,199,SOUL,Undefined,AM,7
KIA,SUV - SMALL,2.4,4,X,10.4,8.0,9.3,30,220,SPORTAGE,Undefined,AS,6
KIA,SUV - SMALL,2.0,4,X,11.9,10.2,11.1,25,263,SPORTAGE,All-wheel drive,AS,6
KIA,SUV - SMALL,2.4,4,X,11.3,9.5,10.5,27,247,SPORTAGE,All-wheel drive,AS,6
LAMBORGHINI,TWO-SEATER,6.5,12,Z,22.2,12.7,17.9,16,428,AVENTADOR,Undefined,AM,7
LAMBORGHINI,TWO-SEATER,6.5,12,Z,23.9,14.5,19.7,14,461,AVENTADOR,Undefined,AM,7
LAMBORGHINI,TWO-SEATER,6.5,12,Z,23.0,13.5,18.7,15,438,AVENTADOR,Undefined,AM,7
LAMBORGHINI,TWO-SEATER,6.5,12,Z,23.9,14.5,19.7,14,461,AVENTADOR,Undefined,AM,7
LAMBORGHINI,TWO-SEATER,5.2,10,Z,16.4,11.4,14.2,20,331,HURACAN,Undefined,AM,7
LAMBORGHINI,TWO-SEATER,5.2,10,Z,16.9,11.8,14.6,19,340,HURACAN,Undefined,AM,7
LAND ROVER,SUV - SMALL,2.0,4,Z,12.0,9.2,10.7,26,252,DISCOVERY,Undefined,AS,9
LAND ROVER,SUV - SMALL,2.0,4,Z,11.3,8.0,9.8,29,231,RANGE,Undefined,AS,9
LAND ROVER,SUV - SMALL,2.0,4,Z,12.0,8.5,10.4,27,243,RANGE,Undefined,AS,9
LEXUS,COMPACT,1.8,4,X,5.5,5.9,5.7,50,132,CT,Undefined,AV,0
LEXUS,MID-SIZE,2.5,4,X,5.8,6.1,5.9,48,139,ES,Undefined,AV,6
LEXUS,MID-SIZE,3.5,6,X,11.4,7.7,9.7,29,226,ES,Undefined,AS,6
LEXUS,MID-SIZE,3.5,6,Z,12.4,9.2,11.0,26,257,GS,All-wheel drive,AS,6
LEXUS,MID-SIZE,3.5,6,Z,8.0,6.9,7.5,38,176,GS,Undefined,AV,8
LEXUS,COMPACT,5.0,8,Z,14.9,9.7,12.5,23,293,GS,Undefined,AS,8
LEXUS,SUV - STANDARD,4.6,8,Z,16.0,12.9,14.6,19,341,GX,Undefined,AS,6
LEXUS,COMPACT,2.0,4,Z,10.6,7.3,9.1,31,214,IS,Undefined,AS,8
LEXUS,COMPACT,3.5,6,Z,12.6,9.2,11.0,26,258,IS,All-wheel drive,AS,6
LEXUS,COMPACT,3.5,6,Z,12.6,9.2,11.0,26,258,IS,All-wheel drive,AS,6
LEXUS,MID-SIZE,4.6,8,Z,15.1,10.3,12.9,22,303,LS,All-wheel drive,AS,8
LEXUS,MID-SIZE,4.6,8,Z,15.1,10.3,12.9,22,303,LS,All-wheel drive,AS,8
LEXUS,SUV - STANDARD,5.7,8,Z,18.2,13.0,15.8,18,372,LX,Undefined,AS,8
LEXUS,SUV - SMALL,2.0,4,Z,10.7,8.5,9.7,29,226,NX,All-wheel drive,AS,6
LEXUS,SUV - SMALL,2.0,4,Z,10.8,8.9,9.9,29,232,NX,All-wheel drive,AS,6
LEXUS,SUV - SMALL,2.5,4,X,7.2,7.9,7.5,38,176,NX,All-wheel drive,AV,6
LEXUS,SUBCOMPACT,3.5,6,Z,12.6,9.2,11.0,26,258,RC,All-wheel drive,AS,6
LEXUS,SUBCOMPACT,3.5,6,Z,12.6,9.2,11.0,26,258,RC,All-wheel drive,AS,6
LEXUS,SUBCOMPACT,5.0,8,Z,15.2,9.5,12.6,22,289,RC,Undefined,AS,8
LEXUS,SUV - SMALL,3.5,6,X,12.2,9.0,10.8,26,252,RX,All-wheel drive,AS,8
LEXUS,SUV - STANDARD,3.5,6,Z,7.5,8.4,7.9,36,185,RX,All-wheel drive,AV,6
LINCOLN,FULL-SIZE,2.7,6,X,14.0,9.5,12.0,24,281,CONTINENTAL,All-wheel drive,AS,6
LINCOLN,FULL-SIZE,3.0,6,X,14.4,9.7,12.3,23,288,CONTINENTAL,All-wheel drive,AS,6
LINCOLN,FULL-SIZE,3.7,6,X,14.3,9.7,12.2,23,287,CONTINENTAL,All-wheel drive,AS,6
LINCOLN,SUV - SMALL,2.0,4,X,12.3,9.3,10.9,26,256,MKC,All-wheel drive,AS,6
LINCOLN,SUV - SMALL,2.0,4,X,12.1,9.3,10.8,26,254,MKC,All-wheel drive,AS,6
LINCOLN,SUV - SMALL,2.3,4,X,13.1,9.4,11.4,25,268,MKC,All-wheel drive,AS,6
LINCOLN,SUV - STANDARD,3.5,6,X,15.7,11.2,13.7,21,321,MKT,All-wheel drive,AS,6
LINCOLN,SPECIAL PURPOSE VEHICLE,3.7,6,X,14.7,10.2,12.7,22,298,MKT,All-wheel drive,A,6
LINCOLN,SUV - SMALL,2.7,6,X,14.1,9.8,12.1,23,284,MKX,All-wheel drive,AS,6
LINCOLN,SUV - SMALL,3.7,6,X,14.4,10.3,12.5,23,293,MKX,All-wheel drive,AS,6
LINCOLN,MID-SIZE,2.0,4,X,11.2,7.6,9.8,29,230,MKZ,Undefined,AS,6
LINCOLN,MID-SIZE,3.0,6,X,13.4,8.7,11.2,25,264,MKZ,Undefined,AS,6
LINCOLN,MID-SIZE,2.0,4,X,11.8,8.4,10.2,28,239,MKZ,All-wheel drive,AS,6
LINCOLN,MID-SIZE,3.0,6,X,14.0,9.2,11.8,24,278,MKZ,All-wheel drive,AS,6
LINCOLN,MID-SIZE,2.0,4,X,5.7,6.2,5.9,48,139,MKZ,Undefined,AV,0
LINCOLN,SUV - STANDARD,3.5,6,X,15.9,12.0,14.2,20,333,NAVIGATOR,Four-wheel drive,AS,6
LINCOLN,SUV - STANDARD,3.5,6,X,16.1,12.4,14.5,19,339,NAVIGATOR,Four-wheel drive,AS,6
MASERATI,MID-SIZE,3.0,6,Z,14.1,9.8,12.4,23,286,GHIBLI,Undefined,AS,8
MASERATI,MID-SIZE,3.0,6,Z,14.7,10.0,12.4,23,293,GHIBLI,Undefined,AS,8
MASERATI,MID-SIZE,3.0,6,Z,14.7,9.9,12.6,22,295,GHIBLI,Undefined,AS,8
MASERATI,SUBCOMPACT,4.7,8,Z,18.2,11.4,15.1,19,355,GRANTURISMO,Undefined,AS,6
MASERATI,SUBCOMPACT,4.7,8,Z,18.2,11.6,15.2,19,358,GRANTURISMO,Undefined,AS,6
MASERATI,SUV - STANDARD,3.0,6,Z,16.8,11.9,14.7,19,340,LEVANTE,Undefined,AS,8
MASERATI,SUV - STANDARD,3.0,6,Z,16.8,12.4,14.7,19,346,LEVANTE,Undefined,AS,8
MASERATI,FULL-SIZE,3.8,8,Z,16.1,10.8,13.8,20,321,QUATTROPORTE,Undefined,AS,8
MASERATI,FULL-SIZE,3.0,6,Z,14.9,10.3,13.1,22,300,QUATTROPORTE,Undefined,AS,8
MASERATI,FULL-SIZE,3.0,6,Z,15.0,10.3,13.1,22,301,QUATTROPORTE,Undefined,AS,8
MAZDA,COMPACT,2.0,4,X,8.2,6.9,7.6,37,179,CX-3,Undefined,AS,6
MAZDA,COMPACT,2.0,4,X,8.8,7.5,8.2,34,192,CX-3,Four-wheel drive,AS,6
MAZDA,SUV - SMALL,2.0,4,X,9.4,7.4,8.5,33,199,CX-5,Undefined,M,6
MAZDA,SUV - SMALL,2.5,4,X,9.8,7.7,8.6,33,204,CX-5,Undefined,AS,6
MAZDA,SUV - SMALL,2.5,4,X,10.2,8.3,9.2,31,221,CX-5,Four-wheel drive,AS,6
MAZDA,SUV - SMALL,2.5,4,X,10.6,8.4,9.6,29,225,CX-9,Undefined,AS,6
MAZDA,SUV - SMALL,2.5,4,X,11.5,8.9,10.4,27,242,CX-9,Four-wheel drive,AS,6
MAZDA,COMPACT,2.0,4,X,8.4,6.4,7.5,38,176,MAZDA3,Undefined,AS,6
MAZDA,COMPACT,2.0,4,X,8.5,6.2,7.5,38,175,MAZDA3,Undefined,M,6
MAZDA,COMPACT,2.0,4,X,8.5,6.2,7.5,38,175,MAZDA3,Undefined,M,6
MAZDA,COMPACT,2.5,4,X,8.8,6.6,7.8,36,182,MAZDA3,Undefined,AS,6
MAZDA,COMPACT,2.5,4,X,8.5,6.4,7.6,37,176,MAZDA3,Undefined,AS,6
MAZDA,COMPACT,2.5,4,X,9.3,6.9,8.2,34,194,MAZDA3,Undefined,M,6
MAZDA,MID-SIZE,2.0,4,X,8.4,6.4,7.5,38,174,MAZDA3,Undefined,AS,6
MAZDA,MID-SIZE,2.0,4,X,8.6,6.4,7.6,37,178,MAZDA3,Undefined,M,6
MAZDA,MID-SIZE,2.5,4,X,9.0,6.7,7.8,36,183,MAZDA3,Undefined,AS,6
MAZDA,MID-SIZE,2.5,4,X,8.7,6.6,7.8,36,181,MAZDA3,Undefined,AS,6
MAZDA,MID-SIZE,2.5,4,X,9.6,7.0,8.4,34,198,MAZDA3,Undefined,M,6
MAZDA,MINIVAN,2.5,4,X,10.8,8.2,9.6,29,226,MAZDA5,Undefined,AS,5
MAZDA,MINIVAN,2.5,4,X,11.1,8.3,9.8,29,230,MAZDA5,Undefined,M,6
MAZDA,MID-SIZE,2.5,4,X,9.1,6.7,8.0,35,187,MAZDA6,Undefined,AS,6
MAZDA,MID-SIZE,2.5,4,X,8.9,6.7,7.9,36,186,MAZDA6,Undefined,AS,6
MAZDA,MID-SIZE,2.5,4,X,9.8,6.9,8.4,34,196,MAZDA6,Undefined,M,6
MAZDA,TWO-SEATER,2.0,4,Z,9.0,6.7,8.0,35,187,MX-5,Undefined,AS,6
MAZDA,TWO-SEATER,2.0,4,Z,8.9,7.1,8.1,35,190,MX-5,Undefined,M,6
MERCEDES-BENZ,COMPACT,4.0,8,Z,13.4,9.6,11.7,24,273,AMG,Undefined,AS,7
MERCEDES-BENZ,SUBCOMPACT,4.0,8,Z,14.0,10.1,12.2,23,291,AMG,Undefined,AS,7
MERCEDES-BENZ,SUBCOMPACT,4.0,8,Z,13.8,10.1,12.1,23,285,AMG,Undefined,AS,7
MERCEDES-BENZ,COMPACT,4.0,8,Z,13.4,9.6,11.7,24,273,AMG,Undefined,AS,7
MERCEDES-BENZ,SUBCOMPACT,4.0,8,Z,14.0,10.1,12.2,23,291,AMG,Undefined,AS,7
MERCEDES-BENZ,SUBCOMPACT,4.0,8,Z,13.8,10.1,12.1,23,285,AMG,Undefined,AS,7
MERCEDES-BENZ,COMPACT,2.0,4,Z,10.7,7.6,9.3,30,221,AMG,Undefined,AS,7
MERCEDES-BENZ,COMPACT,5.5,8,Z,15.1,10.8,13.1,22,308,AMG,Undefined,AS,7
MERCEDES-BENZ,SUV - STANDARD,5.5,8,Z,20.0,16.6,18.5,15,413,AMG,Undefined,AS,7
MERCEDES-BENZ,SUV - STANDARD,6.0,12,Z,22.2,18.0,20.3,14,467,AMG,Undefined,AS,7
MERCEDES-BENZ,SUV - SMALL,2.0,4,Z,11.3,8.5,10.0,28,233,AMG,Undefined,AS,7
MERCEDES-BENZ,SUV - SMALL,3.0,6,Z,17.4,11.1,14.6,19,353,AMG,Undefined,A,9
MERCEDES-BENZ,SUV - STANDARD,3.0,6,Z,13.6,10.1,12.0,24,281,AMG,Undefined,A,9
MERCEDES-BENZ,SUV - STANDARD,3.0,6,Z,13.6,10.2,12.0,24,281,AMG,Undefined,A,9
MERCEDES-BENZ,SUV - STANDARD,5.5,8,Z,17.3,13.5,15.6,18,363,AMG,Undefined,AS,7
MERCEDES-BENZ,SUV - STANDARD,5.5,8,Z,17.2,12.8,15.2,19,363,AMG,Undefined,AS,7
MERCEDES-BENZ,SUV - STANDARD,5.5,8,Z,18.2,14.0,16.3,17,369,AMG,Undefined,AS,7
MERCEDES-BENZ,TWO-SEATER,4.0,8,Z,14.5,10.8,12.8,22,303,AMG,Undefined,AS,7
MERCEDES-BENZ,TWO-SEATER,4.0,8,Z,14.5,10.8,12.8,22,303,AMG,Undefined,AS,7
MERCEDES-BENZ,FULL-SIZE,5.5,8,Z,15.7,10.1,13.2,21,313,AMG,Undefined,AS,7
MERCEDES-BENZ,COMPACT,5.5,8,Z,16.4,10.6,13.8,20,322,AMG,Undefined,AS,7
MERCEDES-BENZ,COMPACT,5.5,8,Z,15.3,10.2,13.0,22,305,AMG,Undefined,AS,7
MERCEDES-BENZ,FULL-SIZE,6.0,12,Z,17.6,10.9,14.6,19,349,AMG,Undefined,AS,7
MERCEDES-BENZ,COMPACT,6.0,12,Z,17.1,11.0,14.3,20,348,AMG,Undefined,AS,7
MERCEDES-BENZ,COMPACT,6.0,12,Z,18.7,11.6,15.5,18,365,AMG,Undefined,AS,7
MERCEDES-BENZ,TWO-SEATER,5.5,8,Z,14.7,9.5,12.4,23,298,AMG,Undefined,AS,7
MERCEDES-BENZ,TWO-SEATER,6.0,12,Z,17.6,10.8,14.5,19,340,AMG,Undefined,AS,7
MERCEDES-BENZ,TWO-SEATER,3.0,6,Z,11.6,8.2,10.1,28,234,AMG,Undefined,A,9
MERCEDES-BENZ,MID-SIZE,2.0,4,Z,9.7,6.6,8.3,34,179,B,Undefined,AS,7
MERCEDES-BENZ,COMPACT,2.0,4,Z,10.1,7.8,9.0,31,212,C,Undefined,AS,7
MERCEDES-BENZ,SUBCOMPACT,2.0,4,Z,10.8,8.0,9.5,30,222,C,Undefined,A,9
MERCEDES-BENZ,SUBCOMPACT,2.0,4,Z,10.4,8.0,9.3,30,218,C,Undefined,AS,7
MERCEDES-BENZ,COMPACT,2.0,4,Z,9.6,6.4,8.1,35,190,CLA,Undefined,AS,7
MERCEDES-BENZ,COMPACT,4.7,8,Z,13.6,9.4,11.7,24,275,CLS,Undefined,A,9
MERCEDES-BENZ,MID-SIZE,2.0,4,Z,10.8,8.1,9.5,30,246,E,Undefined,A,9
MERCEDES-BENZ,MID-SIZE,3.0,6,Z,11.8,8.6,10.4,27,245,E,Undefined,A,9
MERCEDES-BENZ,STATION WAGON - MID-SIZE,3.0,6,Z,12.4,9.3,11.0,26,259,E,Undefined,A,9
MERCEDES-BENZ,SUBCOMPACT,3.0,6,Z,11.5,8.1,10.0,28,233,E,Undefined,AS,7
MERCEDES-BENZ,SUBCOMPACT,3.0,6,Z,11.8,8.4,10.2,28,239,E,Undefined,AS,7
MERCEDES-BENZ,SUBCOMPACT,4.7,8,Z,13.7,9.2,11.7,24,275,E,Undefined,AS,7
MERCEDES-BENZ,SUBCOMPACT,4.7,8,Z,13.4,8.9,11.4,25,268,E,Undefined,AS,7
MERCEDES-BENZ,SUV - STANDARD,4.0,8,Z,19.0,16.6,17.9,16,401,G,Undefined,AS,7
MERCEDES-BENZ,SUV - SMALL,2.0,4,Z,10.3,7.6,9.1,31,212,GLA,Undefined,AS,7
MERCEDES-BENZ,SUV - SMALL,2.0,4,E,13.6,10.0,12.0,24,128,GLA,Undefined,AS,7
MERCEDES-BENZ,SUV - SMALL,2.0,4,Z,11.1,8.5,10.0,28,233,GLC,Undefined,A,9
MERCEDES-BENZ,SUV - STANDARD,3.0,6,Z,13.1,10.1,11.7,24,276,GLE,Undefined,A,9
MERCEDES-BENZ,SUV - STANDARD,4.7,8,Z,15.3,11.3,13.5,21,318,GLE,Undefined,A,9
MERCEDES-BENZ,SUV - STANDARD,3.0,6,Z,14.4,11.4,13.0,22,306,GLS,Undefined,A,9
MERCEDES-BENZ,SUV - STANDARD,4.7,8,Z,16.7,12.9,15.0,19,347,GLS,Undefined,A,9
MERCEDES-BENZ,FULL-SIZE,6.0,12,Z,18.2,11.0,15.0,19,359,MAYBACH,Undefined,AS,7
MERCEDES-BENZ,SPECIAL PURPOSE VEHICLE,2.0,4,Z,11.1,9.1,10.2,28,240,METRIS,Undefined,AS,7
MERCEDES-BENZ,SPECIAL PURPOSE VEHICLE,2.0,4,Z,11.5,9.3,10.5,27,248,METRIS,Undefined,AS,7
MERCEDES-BENZ,MID-SIZE,3.0,6,Z,12.6,8.6,10.8,26,253,S,Short wheelbase,AS,7
MERCEDES-BENZ,MID-SIZE,4.7,8,Z,14.3,9.2,12.0,24,280,S,Short wheelbase,A,9
MERCEDES-BENZ,FULL-SIZE,4.7,8,Z,14.3,9.2,12.0,24,280,S,Long wheelbase,A,9
MERCEDES-BENZ,COMPACT,4.7,8,Z,13.9,9.3,11.8,24,276,S,Undefined,A,9
MERCEDES-BENZ,COMPACT,4.7,8,Z,14.1,9.3,11.9,24,278,S,Undefined,A,9
MERCEDES-BENZ,FULL-SIZE,6.0,12,Z,17.5,10.8,14.5,19,350,S,Undefined,AS,7
MERCEDES-BENZ,TWO-SEATER,3.0,6,Z,11.5,8.4,10.1,28,237,SL,Undefined,A,9
MERCEDES-BENZ,TWO-SEATER,4.7,8,Z,13.6,9.5,11.7,24,275,SL,Undefined,A,9
MERCEDES-BENZ,TWO-SEATER,2.0,4,Z,9.5,7.2,8.5,33,200,SLC,Undefined,A,9
MINI,SUBCOMPACT,1.5,3,Z,8.8,6.8,7.9,36,184,COOPER,Undefined,AS,6
MINI,SUBCOMPACT,1.5,3,Z,8.5,6.2,7.5,38,175,COOPER,Undefined,M,6
MINI,SUBCOMPACT,1.5,3,Z,8.8,6.8,7.9,36,184,COOPER,Undefined,AS,6
MINI,SUBCOMPACT,1.5,3,Z,8.5,6.3,7.5,38,175,COOPER,Undefined,M,6
MINI,MID-SIZE,1.5,3,Z,9.5,7.2,8.4,34,197,COOPER,Undefined,AS,6
MINI,MID-SIZE,1.5,3,Z,9.6,7.0,8.4,34,197,COOPER,Undefined,M,6
MINI,MID-SIZE,1.5,3,Z,10.2,7.8,9.1,31,213,COOPER,Undefined,AS,8
MINI,MID-SIZE,1.5,3,Z,10.6,7.4,9.1,31,214,COOPER,Undefined,M,6
MINI,MINICOMPACT,1.5,3,Z,8.8,6.8,7.9,36,184,COOPER,Undefined,AS,6
MINI,MINICOMPACT,1.5,3,Z,8.5,6.3,7.5,38,175,COOPER,Undefined,M,6
MINI,MID-SIZE,1.5,3,Z,9.5,7.2,8.4,34,197,COOPER,Undefined,AS,6
MINI,MID-SIZE,1.5,3,Z,9.6,7.0,8.4,34,197,COOPER,Undefined,M,6
MINI,MID-SIZE,1.5,3,Z,10.3,7.9,9.2,31,215,COOPER,Undefined,AS,8
MINI,MID-SIZE,1.5,3,Z,10.6,7.4,9.1,31,214,COOPER,Undefined,M,6
MINI,SUBCOMPACT,2.0,4,Z,9.3,7.2,8.3,34,196,COOPER,Undefined,AS,6
MINI,SUBCOMPACT,2.0,4,Z,10.2,7.3,8.9,32,210,COOPER,Undefined,M,6
MINI,SUBCOMPACT,2.0,4,Z,9.3,7.2,8.3,34,196,COOPER,Undefined,AS,6
MINI,SUBCOMPACT,2.0,4,Z,10.2,7.3,8.9,32,210,COOPER,Undefined,M,6
MINI,MID-SIZE,2.0,4,Z,10.0,7.2,8.7,32,205,COOPER,Undefined,AS,8
MINI,MID-SIZE,2.0,4,Z,10.8,7.7,9.4,30,220,COOPER,Undefined,M,6
MINI,MID-SIZE,2.0,4,Z,10.2,7.4,9.0,31,210,COOPER,Undefined,AS,8
MINI,MID-SIZE,2.0,4,Z,11.4,7.8,9.7,29,227,COOPER,Undefined,M,6
MINI,MINICOMPACT,2.0,4,Z,9.4,7.2,8.4,34,196,COOPER,Undefined,AS,6
MINI,MINICOMPACT,2.0,4,Z,10.2,7.3,8.9,32,210,COOPER,Undefined,M,6
MINI,MID-SIZE,2.0,4,Z,10.5,7.4,9.1,31,213,COOPER,Undefined,AS,8
MINI,MID-SIZE,2.0,4,Z,11.3,7.7,9.7,29,227,COOPER,Undefined,M,6
MINI,SUBCOMPACT,2.0,4,Z,9.3,7.2,8.3,34,196,JOHN,Undefined,AS,6
MINI,SUBCOMPACT,2.0,4,Z,10.2,7.3,8.9,32,210,JOHN,Undefined,M,6
MINI,MID-SIZE,2.0,4,Z,10.2,7.4,9.0,31,210,JOHN,Undefined,AS,8
MINI,MID-SIZE,2.0,4,Z,11.4,7.8,9.7,29,227,JOHN,Undefined,M,6
MINI,MINICOMPACT,2.0,4,Z,9.4,7.2,8.4,34,196,JOHN,Undefined,AS,6
MINI,MINICOMPACT,2.0,4,Z,10.8,7.7,9.4,30,220,JOHN,Undefined,M,6
MITSUBISHI,COMPACT,2.0,4,X,8.7,6.9,7.9,36,183,LANCER,Undefined,AV,6
MITSUBISHI,COMPACT,2.0,4,X,9.7,7.1,8.5,33,200,LANCER,Undefined,M,5
MITSUBISHI,COMPACT,2.4,4,X,9.9,7.7,8.9,32,206,LANCER,Undefined,AV,6
MITSUBISHI,COMPACT,2.4,4,X,10.5,7.8,9.3,30,218,LANCER,Undefined,M,5
MITSUBISHI,COMPACT,2.4,4,X,10.2,7.9,9.2,31,212,LANCER,Four-wheel drive,AV,6
MITSUBISHI,STATION WAGON - SMALL,2.0,4,X,9.3,7.2,8.4,34,194,LANCER,Undefined,AV,6
MITSUBISHI,STATION WAGON - SMALL,2.0,4,X,9.9,7.3,8.7,32,205,LANCER,Undefined,M,5
MITSUBISHI,COMPACT,1.2,3,X,6.4,5.5,6.0,47,141,MIRAGE,Undefined,AV,0
MITSUBISHI,COMPACT,1.2,3,X,7.1,5.8,6.5,43,150,MIRAGE,Undefined,M,5
MITSUBISHI,COMPACT,1.2,3,X,6.9,5.7,6.4,44,149,MIRAGE,Undefined,AV,0
MITSUBISHI,COMPACT,1.2,3,X,7.2,5.9,6.6,43,155,MIRAGE,Undefined,M,5
MITSUBISHI,SUV - SMALL,2.4,4,X,9.2,7.5,8.4,34,197,OUTLANDER,Undefined,AV,6
MITSUBISHI,SUV - SMALL,2.4,4,X,9.8,8.1,9.0,31,211,OUTLANDER,Four-wheel drive,AV,6
MITSUBISHI,SUV - SMALL,3.0,6,Z,11.9,8.5,10.4,27,242,OUTLANDER,Four-wheel drive,AS,6
MITSUBISHI,SUV - SMALL,2.0,4,X,9.7,7.8,8.8,32,204,RVR,Undefined,AV,6
MITSUBISHI,SUV - SMALL,2.0,4,X,10.3,8.2,9.3,30,216,RVR,Undefined,M,5
MITSUBISHI,SUV - SMALL,2.0,4,X,10.1,8.2,9.2,31,213,RVR,Four-wheel drive,AV,6
NISSAN,TWO-SEATER,3.7,6,Z,12.6,9.3,11.1,25,261,370Z,Undefined,AS,7
NISSAN,TWO-SEATER,3.7,6,Z,13.3,9.3,11.5,25,269,370Z,Undefined,M,6
NISSAN,TWO-SEATER,3.7,6,Z,13.0,9.7,11.5,25,270,370Z,Undefined,AS,7
NISSAN,TWO-SEATER,3.7,6,Z,13.6,9.7,11.8,24,278,370Z,Undefined,M,6
NISSAN,MID-SIZE,2.5,4,X,8.8,6.0,7.5,38,176,ALTIMA,Undefined,AV,0
NISSAN,MID-SIZE,3.5,6,X,10.6,7.3,9.1,31,214,ALTIMA,Undefined,AV,7
NISSAN,MID-SIZE,2.5,4,X,8.8,6.5,7.8,36,183,ALTIMA,Undefined,AV,7
NISSAN,SUV - STANDARD,5.6,8,X,17.5,12.9,15.4,18,362,ARMADA,Four-wheel drive,AS,7
NISSAN,PICKUP TRUCK - SMALL,2.5,4,X,13.5,10.5,12.2,23,286,FRONTIER,Undefined,A,5
NISSAN,PICKUP TRUCK - SMALL,2.5,4,X,12.2,10.4,11.4,25,268,FRONTIER,Undefined,M,5
NISSAN,PICKUP TRUCK - SMALL,4.0,6,X,14.8,10.6,12.9,22,304,FRONTIER,Undefined,A,5
NISSAN,PICKUP TRUCK - SMALL,4.0,6,X,15.8,11.5,13.8,20,326,FRONTIER,Four-wheel drive,A,5
NISSAN,PICKUP TRUCK - SMALL,4.0,6,X,15.1,11.5,13.5,21,317,FRONTIER,Four-wheel drive,M,6
NISSAN,SUBCOMPACT,3.8,6,Z,14.5,10.7,12.8,22,300,GT-R,Undefined,AM,6
NISSAN,STATION WAGON - SMALL,1.6,4,Z,8.5,7.5,8.0,35,189,JUKE,Undefined,AV,7
NISSAN,STATION WAGON - SMALL,1.6,4,Z,8.6,7.2,8.0,35,188,JUKE,Undefined,M,6
NISSAN,STATION WAGON - SMALL,1.6,4,Z,9.0,7.8,8.4,34,199,JUKE,All-wheel drive,AV,7
NISSAN,STATION WAGON - SMALL,1.6,4,Z,9.0,7.6,8.4,34,197,JUKE,Undefined,M,6
NISSAN,STATION WAGON - SMALL,1.6,4,Z,9.5,8.3,8.9,32,209,JUKE,All-wheel drive,AV,8
NISSAN,MID-SIZE,3.5,6,Z,11.1,7.8,9.6,29,225,MAXIMA,Undefined,AV,7
NISSAN,COMPACT,1.6,4,X,8.9,6.8,7.9,36,186,MICRA,Undefined,A,4
NISSAN,COMPACT,1.6,4,X,8.7,6.8,7.9,36,185,MICRA,Undefined,M,5
NISSAN,STATION WAGON - MID-SIZE,3.5,6,X,11.0,8.3,9.8,29,230,MURANO,Undefined,AV,7
NISSAN,STATION WAGON - MID-SIZE,3.5,6,X,11.2,8.4,9.9,29,232,MURANO,All-wheel drive,AV,7
NISSAN,SPECIAL PURPOSE VEHICLE,2.0,4,X,9.8,9.0,9.4,30,220,NV200,Undefined,AV,0
NISSAN,SUV - SMALL,3.5,6,X,11.6,8.5,10.2,28,240,PATHFINDER,Undefined,AV,0
NISSAN,SUV - SMALL,3.5,6,X,12.1,8.9,10.7,26,250,PATHFINDER,Four-wheel drive,AV,0
NISSAN,SUV - SMALL,3.5,6,X,12.4,9.2,11.0,26,258,PATHFINDER,Four-wheel drive,AV,0
NISSAN,STATION WAGON - SMALL,2.0,4,X,8.8,7.3,8.1,35,191,QASHQAI,Undefined,AV,0
NISSAN,STATION WAGON - SMALL,2.0,4,X,10.0,8.1,9.2,31,216,QASHQAI,Undefined,M,6
NISSAN,STATION WAGON - SMALL,2.0,4,X,9.1,7.5,8.4,34,197,QASHQAI,All-wheel drive,AV,0
NISSAN,SUV - SMALL,2.5,4,X,9.2,7.0,8.2,34,192,ROGUE,Undefined,AV,0
NISSAN,SUV - SMALL,2.5,4,X,9.6,7.4,8.6,33,203,ROGUE,All-wheel drive,AV,0
NISSAN,MID-SIZE,1.6,4,Z,8.9,7.3,8.2,34,193,SENTRA,Undefined,AV,7
NISSAN,MID-SIZE,1.6,4,Z,9.1,7.3,8.3,34,195,SENTRA,Undefined,M,6
NISSAN,MID-SIZE,1.8,4,X,8.1,6.3,7.3,39,171,SENTRA,Undefined,AV,0
NISSAN,MID-SIZE,1.8,4,X,9.0,6.8,8.0,35,187,SENTRA,Undefined,M,6
NISSAN,MID-SIZE,1.6,4,Z,9.4,7.8,8.7,32,205,SENTRA,Undefined,AV,7
NISSAN,MID-SIZE,1.6,4,Z,9.5,7.6,8.7,32,204,SENTRA,Undefined,M,6
NISSAN,PICKUP TRUCK - STANDARD,5.6,8,X,15.0,11.2,13.3,21,312,TITAN,Undefined,AS,7
