Make,Model1,Model2,Vehicle Class,Transmission1,Transmission2,Fuel Type,Engine Size(L),Cylinders,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Cluster,Make_Name,Cluster_Rank
9,107,11,13,2,6,4,6.2,8,15.2,8.9,12.4,23,290,4,CHEVROLET,4
9,107,11,13,4,5,4,6.2,8,14.2,9.0,11.9,24,278,4,CHEVROLET,4
9,107,11,13,2,6,4,6.2,8,17.6,10.3,14.3,20,336,4,CHEVROLET,4
9,107,11,13,4,5,4,6.2,8,15.6,10.6,13.4,21,312,4,CHEVROLET,4
9,112,11,0,2,4,3,1.4,4,7.9,5.9,7.0,40,165,4,CHEVROLET,4
9,112,11,0,4,4,3,1.4,4,8.3,6.0,7.3,39,170,4,CHEVROLET,4
9,112,11,0,2,4,3,1.4,4,8.1,6.0,7.2,39,169,4,CHEVROLET,4
9,112,11,0,0,7,0,1.6,4,7.6,5.0,6.4,44,172,4,CHEVROLET,4
9,112,11,0,4,4,0,1.6,4,7.7,4.5,6.3,45,169,4,CHEVROLET,4
9,112,11,0,2,4,3,1.4,4,8.1,6.2,7.3,39,172,4,CHEVROLET,4
9,112,11,0,4,4,3,1.4,4,8.3,6.4,7.4,38,173,4,CHEVROLET,4
9,112,11,0,2,4,3,1.4,4,8.4,6.4,7.5,38,176,4,CHEVROLET,4
9,168,11,11,0,4,3,2.4,4,11.0,7.5,9.4,30,221,4,CHEVROLET,4
9,168,3,11,0,4,3,2.4,4,11.0,7.5,9.4,30,221,4,CHEVROLET,4
9,168,3,11,0,4,1,2.4,4,15.6,11.0,13.6,21,223,4,CHEVROLET,4
9,168,11,11,0,4,3,3.6,6,14.1,9.7,12.1,23,285,4,CHEVROLET,4
9,168,0,11,0,4,3,2.4,4,11.5,8.3,10.1,28,237,4,CHEVROLET,4
9,168,1,11,0,4,3,2.4,4,11.5,8.3,10.1,28,237,4,CHEVROLET,4
9,168,1,11,0,4,1,2.4,4,16.3,11.8,14.2,20,234,4,CHEVROLET,4
9,168,0,11,0,4,3,3.6,6,15.0,10.4,13.0,22,304,4,CHEVROLET,4
9,175,11,15,0,4,3,6.0,8,21.8,14.8,18.6,15,438,4,CHEVROLET,4
9,175,11,15,0,4,3,6.0,8,22.3,14.9,19.0,15,445,4,CHEVROLET,4
9,247,11,1,2,4,3,2.5,4,10.9,7.9,9.5,30,224,4,CHEVROLET,4
9,247,3,1,2,4,3,3.6,6,12.5,8.3,10.6,27,249,4,CHEVROLET,4
9,247,3,1,2,4,1,3.6,6,17.0,11.7,14.6,19,240,4,CHEVROLET,4
9,292,11,2,0,4,3,1.5,4,8.8,6.5,7.8,36,182,4,CHEVROLET,4
9,292,11,2,0,7,4,2.0,4,10.7,7.1,9.1,31,212,4,CHEVROLET,4
9,292,11,2,3,0,3,1.8,4,4.8,5.5,5.1,55,121,4,CHEVROLET,4
9,424,11,6,0,4,3,5.3,8,14.6,10.3,12.7,22,297,4,CHEVROLET,4
9,424,11,6,0,6,3,5.3,8,15.2,10.7,13.1,22,309,4,CHEVROLET,4
9,424,11,6,0,6,4,6.2,8,15.9,11.2,13.8,20,324,4,CHEVROLET,4
9,424,3,6,0,4,3,4.3,6,13.4,10.0,11.9,24,279,4,CHEVROLET,4
9,424,3,6,0,4,1,4.3,6,19.3,14.3,17.1,17,284,4,CHEVROLET,4
9,424,3,6,0,4,3,5.3,8,14.6,10.3,12.7,22,298,4,CHEVROLET,4
9,424,3,6,0,4,1,5.3,8,19.7,13.9,17.1,17,284,4,CHEVROLET,4
9,424,6,6,0,4,3,5.3,8,15.0,10.7,13.1,22,307,4,CHEVROLET,4
9,424,6,6,0,6,3,5.3,8,15.9,11.5,13.9,20,327,4,CHEVROLET,4
9,424,6,6,0,6,4,6.2,8,16.0,11.7,14.1,20,330,4,CHEVROLET,4
9,424,7,6,0,4,3,4.3,6,14.1,10.6,12.5,23,294,4,CHEVROLET,4
9,424,7,6,0,4,1,4.3,6,20.2,15.2,18.0,16,294,4,CHEVROLET,4
9,424,7,6,0,4,3,5.3,8,15.0,10.7,13.1,22,307,4,CHEVROLET,4
9,424,7,6,0,4,1,5.3,8,20.7,14.4,17.9,16,315,4,CHEVROLET,4
9,424,6,6,0,6,3,5.3,8,14.4,11.2,13.0,22,303,4,CHEVROLET,4
9,430,11,0,2,4,3,1.4,4,8.8,6.6,7.8,36,184,4,CHEVROLET,4
9,430,11,0,4,4,3,1.4,4,8.4,6.3,7.4,38,174,4,CHEVROLET,4
9,430,11,0,2,4,3,1.8,4,9.7,6.9,8.4,34,197,4,CHEVROLET,4
9,430,11,0,4,3,3,1.8,4,9.2,7.1,8.3,34,194,4,CHEVROLET,4
9,430,11,9,2,4,3,1.4,4,8.8,6.6,7.8,36,184,4,CHEVROLET,4
9,430,11,9,4,4,3,1.4,4,8.4,6.3,7.4,38,174,4,CHEVROLET,4
9,430,11,9,2,4,3,1.8,4,9.7,6.9,8.4,34,197,4,CHEVROLET,4
9,430,11,9,4,3,3,1.8,4,9.2,7.1,8.3,34,194,4,CHEVROLET,4
9,433,11,10,3,0,3,1.4,4,7.8,6.2,7.1,40,167,4,CHEVROLET,4
9,433,11,10,4,3,3,1.4,4,8.0,6.2,7.2,39,168,4,CHEVROLET,4
9,439,11,12,0,4,3,5.3,8,15.1,10.4,13.0,22,305,4,CHEVROLET,4
9,439,3,12,0,4,3,5.3,8,15.1,10.4,13.0,22,305,4,CHEVROLET,4
9,439,3,12,0,4,1,5.3,8,20.0,13.5,17.1,17,284,4,CHEVROLET,4
9,439,6,12,0,4,3,5.3,8,15.4,10.8,13.3,21,312,4,CHEVROLET,4
9,439,7,12,0,4,3,5.3,8,15.4,10.8,13.3,21,312,4,CHEVROLET,4
9,439,7,12,0,4,1,5.3,8,22.1,15.4,19.1,15,317,4,CHEVROLET,4
9,458,11,12,0,4,3,5.3,8,15.1,10.4,13.0,22,305,4,CHEVROLET,4
9,458,3,12,0,4,3,5.3,8,15.1,10.4,13.0,22,305,4,CHEVROLET,4
9,458,3,12,0,4,1,5.3,8,20.0,13.5,17.1,17,284,4,CHEVROLET,4
9,458,6,12,0,4,3,5.3,8,15.2,10.8,13.2,21,310,4,CHEVROLET,4
9,458,7,12,0,4,3,5.3,8,15.2,10.8,13.2,21,310,4,CHEVROLET,4
9,458,7,12,0,4,1,5.3,8,20.8,14.5,18.0,16,299,4,CHEVROLET,4
9,468,11,12,0,4,3,3.6,6,15.7,10.6,13.4,21,315,4,CHEVROLET,4
9,468,0,12,0,4,3,3.6,6,16.0,10.9,13.7,21,322,4,CHEVROLET,4
9,469,11,11,2,4,3,1.4,4,9.3,7.2,8.3,34,194,4,CHEVROLET,4
9,469,11,11,4,4,3,1.4,4,9.2,7.1,8.2,34,194,4,CHEVROLET,4
9,469,0,11,2,4,3,1.4,4,9.8,7.7,8.8,32,208,4,CHEVROLET,4
10,2,3,2,0,7,3,2.4,4,10.2,6.6,8.6,33,201,0,CHRYSLER,3
10,2,3,2,0,7,1,2.4,4,13.9,8.9,11.7,24,192,0,CHRYSLER,3
10,2,3,2,0,7,3,3.6,6,12.4,7.6,10.2,28,241,0,CHRYSLER,3
10,2,3,2,0,7,1,3.6,6,16.8,10.4,13.9,20,230,0,CHRYSLER,3
10,2,1,2,0,7,3,3.6,6,12.8,8.3,10.8,26,252,0,CHRYSLER,3
10,2,1,2,0,7,1,3.6,6,17.1,11.1,14.4,20,237,0,CHRYSLER,3
10,5,11,1,0,6,3,3.6,6,12.4,7.8,10.3,27,242,0,CHRYSLER,3
10,5,11,1,0,6,3,5.7,8,14.7,9.4,12.3,23,289,0,CHRYSLER,3
10,5,0,1,0,6,3,3.6,6,12.8,8.7,11.0,26,258,0,CHRYSLER,3
10,5,1,1,0,6,3,3.6,6,12.8,8.7,11.0,26,258,0,CHRYSLER,3
10,5,1,1,0,6,1,3.6,6,17.6,12.0,15.0,19,248,0,CHRYSLER,3
10,343,11,4,0,7,3,3.6,6,12.9,8.4,10.9,26,257,0,CHRYSLER,3
10,343,11,4,0,7,3,3.6,6,12.4,8.4,10.6,27,249,0,CHRYSLER,3
11,93,11,2,0,6,3,3.6,6,12.4,7.8,10.3,27,242,0,DODGE,3
11,93,11,2,4,4,4,5.7,8,15.6,10.1,13.1,22,307,0,DODGE,3
11,93,11,2,4,4,4,6.4,8,16.7,10.4,13.9,20,325,0,DODGE,3
11,93,11,2,0,6,3,5.7,8,14.7,9.4,12.3,23,289,0,DODGE,3
11,93,11,2,0,6,4,6.4,8,15.6,9.6,12.9,22,302,0,DODGE,3
11,93,11,2,0,6,3,3.6,6,12.8,8.7,11.0,26,258,0,DODGE,3
11,93,11,2,4,4,4,6.4,8,16.7,10.4,13.9,20,325,0,DODGE,3
11,93,11,2,0,6,4,6.4,8,15.6,9.6,12.9,22,302,0,DODGE,3
11,93,11,2,0,6,4,6.2,8,17.6,10.7,14.5,19,339,0,DODGE,3
11,93,11,2,4,4,4,6.2,8,18.1,11.4,15.1,19,352,0,DODGE,3
11,94,11,1,0,3,3,3.6,6,13.7,9.0,11.6,24,271,0,DODGE,3
11,94,11,1,0,6,3,3.6,6,12.4,7.8,10.3,27,242,0,DODGE,3
11,94,11,1,0,3,3,5.7,8,15.6,9.7,12.9,22,302,0,DODGE,3
11,94,11,1,0,6,3,5.7,8,14.7,9.4,12.3,23,289,0,DODGE,3
11,94,11,1,0,6,4,6.4,8,15.6,9.6,12.9,22,302,0,DODGE,3
11,94,0,1,0,6,3,3.6,6,12.8,8.7,11.0,26,258,0,DODGE,3
11,94,1,1,0,6,3,3.6,6,12.8,8.7,11.0,26,258,0,DODGE,3
11,94,1,1,0,6,1,3.6,6,17.6,12.0,15.0,19,248,0,DODGE,3
11,94,0,1,0,3,3,5.7,8,16.0,10.1,13.3,21,312,0,DODGE,3
11,94,11,1,0,6,4,6.4,8,15.6,9.6,12.9,22,302,0,DODGE,3
11,94,11,1,0,6,4,6.2,8,17.6,10.7,14.5,19,339,0,DODGE,3
11,152,0,12,0,6,3,3.6,6,12.7,9.6,11.3,25,265,0,DODGE,3
11,152,0,12,0,6,3,5.7,8,16.6,10.7,14.0,20,328,0,DODGE,3
11,228,3,4,0,4,3,3.6,6,13.7,9.4,11.8,24,276,0,DODGE,3
11,228,3,4,0,4,1,3.6,6,19.4,13.3,16.7,17,274,0,DODGE,3
11,256,11,11,0,2,3,2.4,4,12.7,9.2,11.1,25,261,0,DODGE,3
11,256,3,11,0,4,3,3.6,6,14.2,9.5,12.1,23,284,0,DODGE,3
11,256,3,11,0,4,1,3.6,6,19.1,13.2,16.4,17,274,0,DODGE,3
11,256,0,11,0,4,3,3.6,6,14.5,10.0,12.4,23,292,0,DODGE,3
11,501,11,13,4,4,4,8.4,10,19.9,12.6,16.6,17,387,0,DODGE,3
12,0,11,13,0,4,3,1.4,4,9.3,6.5,8.0,35,187,1,FIAT,1
12,0,11,13,4,4,3,1.4,4,9.0,6.7,7.9,36,185,1,FIAT,1
12,20,11,3,0,4,3,1.4,4,8.7,7.1,8.0,35,186,1,FIAT,1
12,20,11,3,4,3,3,1.4,4,8.0,6.5,7.3,39,171,1,FIAT,1
12,20,11,3,0,4,3,1.4,4,8.7,7.1,8.0,35,186,1,FIAT,1
12,20,11,3,4,3,3,1.4,4,7.7,6.1,7.0,40,163,1,FIAT,1
12,20,11,3,0,4,3,1.4,4,9.7,7.4,8.7,32,202,1,FIAT,1
12,20,11,3,4,3,3,1.4,4,8.5,7.1,7.9,36,186,1,FIAT,1
12,20,11,3,0,4,3,1.4,4,9.7,7.4,8.7,32,202,1,FIAT,1
12,20,11,3,4,3,3,1.4,4,8.5,7.1,7.9,36,186,1,FIAT,1
12,21,11,9,0,4,3,1.4,4,10.7,7.9,9.4,30,221,1,FIAT,1
12,22,11,11,4,4,3,1.4,4,9.5,7.1,8.4,34,197,1,FIAT,1
12,22,11,11,0,7,3,2.4,4,10.7,7.7,9.3,30,219,1,FIAT,1
12,22,0,11,0,7,3,2.4,4,11.0,8.0,9.7,29,226,1,FIAT,1
13,84,11,1,3,0,3,2.0,4,5.7,6.2,5.9,48,138,0,FORD,3
13,162,11,11,2,4,3,2.0,4,11.5,8.0,9.9,29,233,0,FORD,3
13,162,11,11,2,4,3,2.0,4,11.3,8.0,9.8,29,230,0,FORD,3
13,162,11,11,2,4,3,3.5,6,13.5,9.1,11.5,25,270,0,FORD,3
13,162,0,11,2,4,3,2.0,4,11.9,8.6,10.4,27,244,0,FORD,3
13,162,0,11,2,4,3,2.7,6,13.8,9.8,12.0,24,281,0,FORD,3
13,162,0,11,2,4,3,3.5,6,13.9,10.0,12.1,23,284,0,FORD,3
13,172,11,11,2,4,3,1.5,4,10.2,7.8,9.1,31,214,0,FORD,3
13,172,11,11,2,4,3,2.0,4,10.6,8.0,9.5,30,222,0,FORD,3
13,172,3,11,2,4,3,2.5,4,11.1,8.1,9.7,29,229,0,FORD,3
13,172,3,11,2,4,1,2.5,4,15.2,10.8,13.3,21,219,0,FORD,3
13,172,0,11,2,4,3,1.5,4,10.7,8.3,9.6,29,226,0,FORD,3
13,172,0,11,2,4,3,2.0,4,11.5,8.7,10.2,28,239,0,FORD,3
13,173,6,12,2,4,3,3.5,6,15.9,12.0,14.2,20,333,0,FORD,3
13,173,6,12,2,4,3,3.5,6,16.1,12.2,14.3,20,337,0,FORD,3
13,174,11,12,2,4,3,2.3,4,12.6,8.6,10.8,26,254,0,FORD,3
13,174,3,12,2,4,3,3.5,6,13.9,9.7,12.0,24,281,0,FORD,3
13,174,3,12,2,4,1,3.5,6,18.7,12.9,16.1,18,264,0,FORD,3
13,174,0,12,2,4,3,2.3,4,13.1,9.2,11.3,25,266,0,FORD,3
13,174,0,12,2,4,3,3.5,6,14.8,10.7,13.0,22,305,0,FORD,3
13,174,4,12,2,4,3,3.5,6,14.4,10.5,12.6,22,296,0,FORD,3
13,174,4,12,2,4,1,3.5,6,19.6,14.2,17.2,16,284,0,FORD,3
13,188,11,6,2,4,3,2.7,6,12.2,9.3,10.9,26,256,0,FORD,3
13,188,11,6,2,4,3,2.7,6,12.4,9.8,11.2,25,263,0,FORD,3
13,188,11,6,2,4,3,2.7,6,13.1,9.8,11.6,24,272,0,FORD,3
13,188,11,6,2,1,3,3.5,6,12.7,9.5,11.3,25,264,0,FORD,3
13,188,11,6,2,1,3,3.5,6,13.0,10.2,11.7,24,274,0,FORD,3
13,188,11,6,2,1,3,3.5,6,13.8,10.7,12.4,23,290,0,FORD,3
13,188,3,6,0,4,3,3.5,6,13.2,9.7,11.6,24,272,0,FORD,3
13,188,3,6,0,4,1,3.5,6,17.9,13.2,15.8,18,258,0,FORD,3
13,188,3,6,2,4,3,5.0,8,15.4,10.6,13.2,21,310,0,FORD,3
13,188,3,6,2,4,1,5.0,8,20.5,14.3,17.7,16,291,0,FORD,3
13,188,3,6,2,4,3,5.0,8,16.8,11.8,14.5,19,340,0,FORD,3
13,188,3,6,2,4,1,5.0,8,20.5,14.3,17.7,16,291,0,FORD,3
13,188,6,6,2,4,3,2.7,6,13.1,10.2,11.8,24,276,0,FORD,3
13,188,6,6,2,4,3,2.7,6,13.5,11.2,12.5,23,293,0,FORD,3
13,188,6,6,2,4,3,2.7,6,13.3,10.7,12.3,23,288,0,FORD,3
13,188,6,6,2,1,3,3.5,6,13.6,10.3,12.1,23,284,0,FORD,3
13,188,6,6,2,1,3,3.5,6,13.6,10.7,12.3,23,288,0,FORD,3
13,188,6,6,2,1,3,3.5,6,14.0,11.0,12.7,22,298,0,FORD,3
13,188,5,6,0,4,3,3.5,6,14.0,10.6,12.5,23,293,0,FORD,3
13,188,5,6,0,4,1,3.5,6,19.0,14.3,16.9,17,281,0,FORD,3
13,188,5,6,2,4,3,5.0,8,15.9,11.3,13.8,20,323,0,FORD,3
13,188,5,6,2,4,1,5.0,8,21.5,15.1,18.6,15,305,0,FORD,3
13,188,5,6,2,4,3,5.0,8,16.0,11.8,14.1,20,330,0,FORD,3
13,188,5,6,2,4,1,5.0,8,21.5,15.1,18.6,15,306,0,FORD,3
13,188,5,6,2,4,3,5.0,8,16.8,12.4,14.8,19,347,0,FORD,3
13,188,5,6,2,4,1,5.0,8,22.2,16.5,19.6,14,326,0,FORD,3
13,188,6,6,2,1,3,3.5,6,15.6,13.2,14.5,19,339,0,FORD,3
13,191,11,10,2,4,3,1.6,4,8.6,6.4,7.6,37,178,0,FORD,3
13,191,11,10,4,3,3,1.6,4,8.6,6.7,7.8,36,182,0,FORD,3
13,191,11,10,4,3,3,1.0,3,7.6,5.7,6.8,42,158,0,FORD,3
13,191,11,0,4,4,3,1.6,4,9.0,7.1,8.2,34,192,0,FORD,3
13,194,11,12,2,4,3,3.5,6,14.7,10.2,12.7,22,298,0,FORD,3
13,194,0,12,2,4,3,3.5,6,14.7,10.7,12.9,22,303,0,FORD,3
13,194,0,12,2,4,3,3.5,6,15.7,11.2,13.7,21,321,0,FORD,3
13,196,11,0,2,4,3,1.0,3,8.5,6.2,7.5,38,176,0,FORD,3
13,196,11,0,4,4,3,1.0,3,7.9,5.9,7.0,40,164,0,FORD,3
13,196,3,0,1,4,3,2.0,4,9.1,6.4,7.9,36,185,0,FORD,3
13,196,3,0,1,4,1,2.0,4,12.2,8.8,10.6,27,177,0,FORD,3
13,196,3,0,2,4,3,2.0,4,9.2,6.6,8.0,35,189,0,FORD,3
13,196,3,0,2,4,1,2.0,4,12.4,9.1,10.9,26,182,0,FORD,3
13,196,3,0,4,3,3,2.0,4,9.5,7.0,8.3,34,195,0,FORD,3
13,196,3,0,4,3,1,2.0,4,12.9,9.5,11.4,25,188,0,FORD,3
13,196,0,2,4,4,4,2.3,4,12.2,9.4,10.9,26,256,0,FORD,3
13,196,11,2,4,4,3,2.0,4,10.5,7.8,9.3,30,219,0,FORD,3
13,202,11,2,2,4,3,1.5,4,10.0,7.0,8.7,32,204,0,FORD,3
13,202,11,2,2,4,3,2.0,4,11.2,7.6,9.6,29,225,0,FORD,3
13,202,11,2,0,4,3,2.5,4,11.3,7.5,9.6,29,224,0,FORD,3
13,202,0,2,2,4,3,2.0,4,11.8,8.1,10.1,28,238,0,FORD,3
13,202,0,2,2,4,3,2.7,6,13.5,9.0,11.5,25,270,0,FORD,3
13,202,11,2,3,0,3,2.0,4,5.5,5.7,5.6,50,131,0,FORD,3
13,231,11,13,1,5,4,3.5,6,20.6,13.2,17.3,16,406,0,FORD,3
13,311,11,10,2,4,3,2.3,4,11.0,7.9,9.6,29,226,0,FORD,3
13,311,11,10,2,4,3,2.3,4,11.8,8.3,10.2,28,239,0,FORD,3
13,311,11,10,4,4,3,2.3,4,11.2,7.8,9.8,29,230,0,FORD,3
13,311,11,10,4,4,3,2.3,4,11.2,8.4,9.8,29,230,0,FORD,3
13,311,11,10,2,4,3,3.7,6,12.8,8.9,11.1,25,259,0,FORD,3
13,311,11,10,4,4,3,3.7,6,13.8,8.8,11.5,25,271,0,FORD,3
13,311,11,10,2,4,3,5.0,8,15.6,9.6,12.9,22,303,0,FORD,3
13,311,11,10,4,4,3,5.0,8,15.8,9.8,13.1,22,307,0,FORD,3
13,311,11,10,4,4,3,5.0,8,16.7,10.2,13.8,20,324,0,FORD,3
13,311,11,10,2,4,3,2.3,4,11.8,8.3,10.2,28,239,0,FORD,3
13,311,11,10,4,4,3,2.3,4,11.2,8.7,10.1,28,237,0,FORD,3
13,311,11,10,2,4,3,5.0,8,15.5,10.3,13.2,21,309,0,FORD,3
13,311,11,10,4,4,3,5.0,8,16.7,10.2,13.8,20,324,0,FORD,3
13,421,11,10,4,4,4,5.2,8,17.2,11.3,14.6,19,341,0,FORD,3
13,456,11,15,2,4,3,3.5,6,16.2,12.8,14.6,19,344,0,FORD,3
13,456,3,15,2,4,3,3.7,6,16.7,13.0,15.1,19,354,0,FORD,3
13,456,3,15,2,4,1,3.7,6,23.0,18.5,20.9,14,343,0,FORD,3
13,459,11,1,2,4,3,2.0,4,11.8,8.1,10.1,28,238,0,FORD,3
13,459,3,1,2,4,3,3.5,6,13.1,8.7,11.1,25,260,0,FORD,3
13,459,3,1,2,4,1,3.5,6,17.6,11.7,15.0,19,249,0,FORD,3
13,459,0,1,2,4,3,3.5,6,14.7,9.8,12.5,23,293,0,FORD,3
13,459,4,1,2,4,3,3.5,6,13.6,9.9,12.4,23,291,0,FORD,3
13,459,4,1,2,4,1,3.5,6,18.7,13.4,16.3,17,271,0,FORD,3
13,467,3,7,2,4,3,2.5,4,11.9,8.7,10.4,27,244,0,FORD,3
13,467,3,7,2,4,1,2.5,4,16.1,11.9,14.2,20,234,0,FORD,3
13,467,9,7,2,4,3,2.5,4,12.4,8.8,10.8,26,253,0,FORD,3
13,467,9,7,2,4,1,2.5,4,16.8,12.1,14.7,19,242,0,FORD,3
14,213,0,1,2,6,3,3.8,6,14.3,9.5,12.1,23,286,0,GENESIS,3
14,213,0,1,2,6,4,5.0,8,17.2,10.5,14.2,20,332,0,GENESIS,3
14,214,0,1,2,6,4,3.3,6,13.7,9.7,11.9,24,279,0,GENESIS,3
14,214,0,1,2,6,4,5.0,8,15.2,10.2,13.0,22,306,0,GENESIS,3
15,46,11,12,0,4,3,2.5,4,11.0,9.2,10.2,28,239,4,GMC,4
15,46,11,12,0,4,3,3.6,6,13.0,9.3,11.3,25,265,4,GMC,4
15,46,0,12,0,4,3,2.5,4,11.2,9.4,10.4,27,243,4,GMC,4
15,46,0,12,0,4,3,3.6,6,13.3,9.5,11.6,24,271,4,GMC,4
15,88,11,5,0,4,3,2.5,4,12.0,9.2,10.7,26,252,4,GMC,4
15,88,11,5,4,4,3,2.5,4,12.2,9.2,10.9,26,254,4,GMC,4
15,88,11,5,0,4,0,2.8,4,10.8,7.9,9.5,30,255,4,GMC,4
15,88,11,5,0,6,3,3.6,6,13.4,9.6,11.7,24,274,4,GMC,4
15,88,6,5,0,4,3,2.5,4,12.7,9.6,11.3,25,263,4,GMC,4
15,88,6,5,0,4,0,2.8,4,12.1,8.4,10.4,27,280,4,GMC,4
15,88,6,5,0,6,3,3.6,6,14.0,9.9,12.2,23,286,4,GMC,4
15,417,11,15,0,4,3,6.0,8,21.8,14.8,18.6,15,438,4,GMC,4
15,417,11,15,0,4,3,6.0,8,22.3,14.9,19.0,15,445,4,GMC,4
15,423,11,6,0,4,3,5.3,8,14.6,10.3,12.7,22,297,4,GMC,4
15,423,11,6,0,6,3,5.3,8,15.2,10.7,13.1,22,309,4,GMC,4
15,423,11,6,0,6,4,6.2,8,15.9,11.2,13.8,20,323,4,GMC,4
15,423,3,6,0,4,3,4.3,6,13.4,10.0,11.9,24,279,4,GMC,4
15,423,3,6,0,4,1,4.3,6,19.3,14.3,17.1,17,284,4,GMC,4
15,423,3,6,0,4,3,5.3,8,14.6,10.3,12.7,22,298,4,GMC,4
15,423,3,6,0,4,1,5.3,8,19.7,13.9,17.1,17,284,4,GMC,4
15,423,6,6,0,4,3,5.3,8,15.0,10.7,13.1,22,307,4,GMC,4
15,423,6,6,0,6,3,5.3,8,15.9,11.5,13.9,20,327,4,GMC,4
15,423,6,6,0,6,4,6.2,8,16.0,11.7,14.1,20,330,4,GMC,4
15,423,7,6,0,4,3,4.3,6,14.1,10.6,12.5,23,294,4,GMC,4
15,423,7,6,0,4,1,4.3,6,20.3,15.2,18.0,16,294,4,GMC,4
15,423,7,6,0,4,3,5.3,8,15.0,10.7,13.1,22,307,4,GMC,4
15,423,7,6,0,4,1,5.3,8,20.7,14.4,17.9,16,317,4,GMC,4
15,423,6,6,0,6,3,5.3,8,14.4,11.2,13.0,22,303,4,GMC,4
15,460,11,11,0,4,3,2.4,4,11.0,7.5,9.4,30,221,4,GMC,4
15,460,3,11,0,4,3,2.4,4,11.0,7.5,9.4,30,221,4,GMC,4
15,460,3,11,0,4,1,2.4,4,15.6,11.0,13.6,21,223,4,GMC,4
15,460,11,11,0,4,3,3.6,6,14.1,9.7,12.1,23,285,4,GMC,4
15,460,0,11,0,4,3,2.4,4,11.5,8.3,10.1,28,237,4,GMC,4
15,460,0,11,0,4,3,3.6,6,15.0,10.4,13.0,22,304,4,GMC,4
15,541,11,12,0,4,3,5.3,8,15.1,10.4,13.0,22,305,4,GMC,4
15,541,3,12,0,4,3,5.3,8,15.1,10.4,13.0,22,305,4,GMC,4
15,541,3,12,0,4,1,5.3,8,20.0,13.5,17.1,17,284,4,GMC,4
15,541,6,12,0,4,3,5.3,8,15.2,10.8,13.2,21,310,4,GMC,4
15,541,7,12,0,4,3,5.3,8,15.2,10.8,13.2,21,310,4,GMC,4
15,541,7,12,0,4,1,5.3,8,20.8,14.5,18.0,16,299,4,GMC,4
15,541,6,12,0,6,4,6.2,8,16.0,11.7,14.1,20,330,4,GMC,4
15,541,11,12,0,4,3,5.3,8,15.1,10.4,13.0,22,305,4,GMC,4
15,541,3,12,0,4,3,5.3,8,15.1,10.4,13.0,22,305,4,GMC,4
15,541,3,12,0,4,1,5.3,8,20.0,13.5,17.1,17,284,4,GMC,4
15,541,6,12,0,4,3,5.3,8,15.4,10.8,13.3,21,312,4,GMC,4
15,541,7,12,0,4,3,5.3,8,15.4,10.8,13.3,21,312,4,GMC,4
15,541,7,12,0,4,1,5.3,8,22.1,15.4,19.1,15,317,4,GMC,4
15,541,6,12,0,6,4,6.2,8,16.3,11.7,14.2,20,333,4,GMC,4
16,48,11,2,3,5,3,2.4,4,9.2,6.9,8.2,34,190,1,HONDA,1
16,48,11,2,4,4,3,2.4,4,10.4,7.4,9.0,31,210,1,HONDA,1
16,48,11,2,2,4,3,3.5,6,11.4,7.4,9.6,29,225,1,HONDA,1
16,48,11,2,4,4,3,3.5,6,12.9,8.4,10.9,26,254,1,HONDA,1
16,48,11,2,3,0,3,2.4,4,8.7,6.6,7.8,36,180,1,HONDA,1
16,48,11,2,0,4,3,3.5,6,11.4,7.2,9.5,30,223,1,HONDA,1
16,48,11,2,3,0,3,2.0,4,4.9,5.1,5.0,56,114,1,HONDA,1
16,98,11,0,3,5,3,1.5,4,7.5,5.9,6.8,42,158,1,HONDA,1
16,98,11,0,4,4,3,1.5,4,7.7,5.7,6.8,42,159,1,HONDA,1
16,98,11,0,3,0,3,2.0,4,7.8,6.0,7.0,40,163,1,HONDA,1
16,98,11,0,4,4,3,2.0,4,8.5,6.1,7.4,38,173,1,HONDA,1
16,98,11,2,3,0,3,1.5,4,7.4,5.6,6.6,43,153,1,HONDA,1
16,98,11,2,3,0,3,2.0,4,7.8,6.0,7.0,40,163,1,HONDA,1
16,98,11,2,4,4,3,2.0,4,8.5,6.0,7.4,38,172,1,HONDA,1
16,98,11,1,3,0,3,1.5,4,7.7,6.0,6.9,41,162,1,HONDA,1
16,98,11,1,3,5,3,1.5,4,7.9,6.6,7.3,39,170,1,HONDA,1
16,98,11,1,3,5,4,1.5,4,7.9,6.6,7.3,39,170,1,HONDA,1
16,98,11,1,4,4,3,1.5,4,8.0,6.2,7.2,39,167,1,HONDA,1
16,98,11,1,4,4,4,1.5,4,8.0,6.2,7.2,39,167,1,HONDA,1
16,108,11,11,3,0,3,1.5,4,8.4,7.0,7.8,36,181,1,HONDA,1
16,108,0,11,3,0,3,1.5,4,8.7,7.2,8.0,35,188,1,HONDA,1
16,192,11,9,3,0,3,1.5,4,7.0,5.9,6.5,43,154,1,HONDA,1
16,192,11,9,3,5,3,1.5,4,7.6,6.4,7.0,40,164,1,HONDA,1
16,192,11,9,4,4,3,1.5,4,8.1,6.6,7.4,38,174,1,HONDA,1
16,242,11,9,3,0,3,1.8,4,8.3,6.9,7.7,37,180,1,HONDA,1
16,242,11,9,3,5,3,1.8,4,8.3,6.9,7.7,37,180,1,HONDA,1
